name,shop_type,primary_service,is_chain,phone,website,street,city,state,state_code,postal_code,latitude,longitude,time_zone,rating,rating_tier,reviews,photos_count,has_photos,verified,location_link,services,num_services,offers_fitting,fitting_environment,public_fitting,working_hours,open_on_weekends,business_status,outreach_ready,services_source,query,area_service,owner_title,about,enrichment_status
Game Improvement GOLF,Clubfitter,Club Fitting,False,(865) 384-3753,https://www.gameimprovementgolf.com/,101 Centennial Blvd,Oak Ridge,Tennessee,TN,37830,36.01739999999999,-84.1733086,America/New_York,5.0,Top Rated,0,3,True,True,"https://www.google.com/maps/place/Game+Improvement+Golf/@36.017399999999995,-84.1733086,14z/data=!4m8!1m2!2m1!1sGame+Improvement+Golf!3m4!1s0x885dccff43d13457:0x7509d0e121632d95!8m2!3d36.017399999999995!4d-84.1733086",Club Fitting | Club Repair | Club Rentals | Retail / Pro Shop | Shaft & Grip Sales,5,True,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Game Improvement Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Malone GOLF Academy,Clubfitter,Club Fitting,False,(615) 268-6863,https://malonegolfacademy.com/,640 Old Hickory Blvd,Old Hickory,Tennessee,TN,37138,36.268651,-86.674526,America/Chicago,4.9,Top Rated,0,13,True,True,"https://www.google.com/maps/place/Malone+Golf+Academy/@36.268651,-86.674526,14z/data=!4m8!1m2!2m1!1sMalone+Golf+Academy!3m4!1s0x886443cf1db001e5:0x588c7b0656b77ef7!8m2!3d36.268651!4d-86.674526",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Tennessee,False,Malone Golf Academy,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Brad Redding GOLF Instruction,Retailer,Golf Instruction,False,(843) 655-4720,https://www.bradreddinggolf.com/,5311 W Beaver Creek Dr,Powell,Tennessee,TN,37849,35.9991092,-84.0738922,America/New_York,5.0,Top Rated,0,19,True,True,"https://www.google.com/maps/place/Brad+Redding+Golf+Instruction/@35.9991092,-84.0738922,14z/data=!4m8!1m2!2m1!1sBrad+Redding+Golf+Instruction!3m4!1s0x885c2f92b06fc27b:0xd21f8f6244425641!8m2!3d35.9991092!4d-84.0738922",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""9AM-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Brad Redding Golf Instruction,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Natalie Sheary GOLF @ Towhee Club,Retailer,Golf Instruction,False,(860) 977-2244,https://natalieshearygolf.com/,3901 Kedron Rd,Spring Hill,Tennessee,TN,37174,35.7112145,-86.9100313,America/Chicago,5.0,Top Rated,0,68,True,True,"https://www.google.com/maps/place/Natalie+Sheary+Golf+%40+Towhee+Club/@35.7112145,-86.9100313,14z/data=!4m8!1m2!2m1!1sNatalie+Sheary+Golf+%40+Towhee+Club!3m4!1s0x8863793033469105:0x57d8ef00d10c2ec1!8m2!3d35.7112145!4d-86.9100313",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""9AM-6:30PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Tennessee,False,Natalie Sheary Golf @ Towhee Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""Identifies as women-owned"": true}}",
West Texas Discount GOLF,Clubfitter,Club Fitting,False,(325) 480-9591,https://westtxgolfstore.com/,1885 Industrial Blvd,Abilene,Texas,TX,79602,32.4009262,-99.7461149,America/Chicago,4.6,Highly Rated,0,3,True,False,"https://www.google.com/maps/place/West+Texas+Discount+Golf/@32.4009262,-99.7461149,14z/data=!4m8!1m2!2m1!1sWest+Texas+Discount+Golf!3m4!1s0x86568dbdf3018ddb:0x82ef659c0706e03b!8m2!3d32.4009262!4d-99.7461149",Club Fitting | Golf Simulator | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,West Texas Discount Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
James Parker GOLF Coaching,Simulator,Golf Simulator,False,(972) 945-7223,https://ethosgolf.net/,1680 E Stacy Rd #130,Allen,Texas,TX,75002,33.1289104,-96.6264719,America/Chicago,5.0,Top Rated,0,168,True,True,"https://www.google.com/maps/place/James+Parker+Golf+Coaching/@33.128910399999995,-96.6264719,14z/data=!4m8!1m2!2m1!1sJames+Parker+Golf+Coaching!3m4!1s0x864c3b961785d7c9:0xd87db53a578f167!8m2!3d33.128910399999995!4d-96.6264719",Golf Lessons | Launch Monitor | Golf Simulator,3,False,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,James Parker Golf Coaching,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Dennis Sales GOLF,Simulator,Club Fitting,False,(972) 861-0649,https://www.dennissalesgolf.com/,308 FM1830 Building 4,Argyle,Texas,TX,76226,33.1148098,-97.1364461,America/Chicago,4.8,Top Rated,0,51,True,True,"https://www.google.com/maps/place/Dennis+Sales+Golf/@33.114809799999996,-97.1364461,14z/data=!4m8!1m2!2m1!1sDennis+Sales+Golf!3m4!1s0x864e7e39cc46ebf1:0x4a89bf7ab5d1d6f4!8m2!3d33.114809799999996!4d-97.1364461",Club Fitting | Golf Lessons | Shaft & Grip Sales | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""12-7PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,Dennis Sales Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Custom Craft GOLF,Retailer,Golf Retail,False,(817) 460-3600,https://www.customputterworks.com/,3100 W Arkansas Ln I,Arlington,Texas,TX,76016,32.7061019,-97.1565947,America/Chicago,4.4,Highly Rated,0,14,True,True,"https://www.google.com/maps/place/Custom+Craft+Golf/@32.7061019,-97.1565947,14z/data=!4m8!1m2!2m1!1sCustom+Craft+Golf!3m4!1s0x864e7cc7e13a98e9:0xcddc1f32ff5fa461!8m2!3d32.7061019!4d-97.1565947",,0,False,Indoor,True,"{""Wednesday"": [""8AM-4PM""]}",False,OPERATIONAL,True,crawl_failed,independent clubmaker Texas,False,Custom Craft Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",failed
Barton Creek Fitting Studio,Clubfitter,Club Fitting,False,(737) 280-8665,https://bartoncreekfittingstudio.com/,8511 Carranzo Dr,Austin,Texas,TX,78735,30.271526,-97.8769959,America/Chicago,4.9,Top Rated,0,8,True,True,"https://www.google.com/maps/place/Barton+Creek+Fitting+Studio/@30.271525999999998,-97.8769959,14z/data=!4m8!1m2!2m1!1sBarton+Creek+Fitting+Studio!3m4!1s0x865b49f4701457af:0xf4ccb4755b6cf27a!8m2!3d30.271525999999998!4d-97.8769959",Club Fitting | Club Repair | Custom Club Building | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Iowa,False,Barton Creek Fitting Studio,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Beyond GOLF Performance,Retailer,Golf Instruction,False,(415) 761-2420,https://beyondgolfperformance.com/,8600 Balcones Club Dr,Austin,Texas,TX,78750,30.4376013,-97.7814146,America/Chicago,5.0,Top Rated,0,105,True,True,"https://www.google.com/maps/place/Beyond+Golf+Performance/@30.437601299999997,-97.78141459999999,14z/data=!4m8!1m2!2m1!1sBeyond+Golf+Performance!3m4!1s0x8644c7cf3161ac0f:0x2da943e057b1685f!8m2!3d30.437601299999997!4d-97.78141459999999",Golf Lessons | Retail / Pro Shop,2,False,Indoor,True,"{""Wednesday"": [""Closed""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,Beyond Golf Performance,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""Identifies as Asian-owned"": true}}",
Fab GOLF Atx,Retailer,Club Repair,False,(512) 788-8473,https://www.fabgolfatx.com/,5930 Republic of Texas Blvd,Austin,Texas,TX,78735,30.2561626,-97.8329302,America/Chicago,5.0,Top Rated,0,15,True,True,"https://www.google.com/maps/place/Fab+Golf+ATX/@30.2561626,-97.83293019999999,14z/data=!4m8!1m2!2m1!1sFab+Golf+ATX!3m4!1s0x865b4be09bf7504b:0xe46af9df58f86642!8m2!3d30.2561626!4d-97.83293019999999",Club Repair | Custom Club Building | Retail / Pro Shop | Shaft & Grip Sales,4,False,Indoor,True,,False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,Fab Golf ATX,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",
Golfinity,Simulator,Club Fitting,False,(512) 551-0789,https://www.golfinity.com/,12332 N FM 620 building b,Austin,Texas,TX,78750,30.4649589,-97.812613,America/Chicago,4.8,Top Rated,0,112,True,True,"https://www.google.com/maps/place/Golfinity/@30.4649589,-97.812613,14z/data=!4m8!1m2!2m1!1sGolfinity!3m4!1s0x865b337f0d7e8b9b:0xdf837063c1c9faa4!8m2!3d30.4649589!4d-97.812613",Club Fitting | Golf Lessons | Golf Simulator | Membership / Club Programs,4,True,Indoor,True,"{""Wednesday"": [""9AM-9PM""]}",False,OPERATIONAL,True,recrawled,custom club fitting Texas,False,Golfinity,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
Performance GOLF Klub,Clubfitter,Club Fitting,False,(512) 202-9587,https://performancegolfklub.com/,9185 Research Blvd Ste. G,Austin,Texas,TX,78758,30.3772404,-97.7323303,America/Chicago,0.0,Unrated,0,5,True,True,"https://www.google.com/maps/place/Performance+Golf+Klub/@30.377240399999998,-97.7323303,14z/data=!4m8!1m2!2m1!1sPerformance+Golf+Klub!3m4!1s0x8644cb4cd95b10d1:0x5a04e94576bf0ebd!8m2!3d30.377240399999998!4d-97.7323303",Club Fitting | Golf Lessons | Golf Simulator | Retail / Pro Shop,4,True,Indoor,True,"{""Wednesday"": [""8AM-7PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,Performance Golf Klub,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The University Of Texas GOLF Club,Golf Course / Pro Shop,Club Fitting,False,,https://www.utgolfclub.com/,2200 University Club Dr,Austin,Texas,TX,78732,30.3563745,-97.8932833,America/Chicago,4.4,Highly Rated,0,16,True,False,"https://www.google.com/maps/place/The+University+Of+Texas+Golf+Club/@30.356374499999998,-97.8932833,14z/data=!4m8!1m2!2m1!1sThe+University+Of+Texas+Golf+Club!3m4!1s0x865b36b91c708fff:0x1394278296ffe797!8m2!3d30.356374499999998!4d-97.8932833",Club Fitting | Golf Lessons | Retail / Pro Shop,3,True,Outdoor,True,"{""Wednesday"": [""7AM-6PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Texas,False,The University Of Texas Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
1611 GOLF Club,Simulator,Golf Simulator,False,(682) 224-2939,https://1611golf.com/,224 E Renfro St,Burleson,Texas,TX,76028,32.5430085,-97.3168078,America/Chicago,4.7,Top Rated,0,70,True,True,"https://www.google.com/maps/place/1611+Golf+Club/@32.5430085,-97.31680779999999,14z/data=!4m8!1m2!2m1!1s1611+Golf+Club!3m4!1s0x864e695ef31237bf:0xae66f23d5d1c3610!8m2!3d32.5430085!4d-97.31680779999999",Launch Monitor | Golf Simulator,2,False,Indoor,True,"{""Wednesday"": [""10AM-10PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,1611 Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Fit2score GOLF Club Fitting And Custom Clubs,Clubfitter,Club Fitting,False,(817) 247-3110,https://www.fit2score.com/,2538 Golden Bear Dr,Carrollton,Texas,TX,75006,32.9851414,-96.8471737,America/Chicago,4.8,Top Rated,0,4,True,True,"https://www.google.com/maps/place/Fit2Score+Golf+Club+Fitting+and+Custom+Clubs/@32.985141399999996,-96.8471737,14z/data=!4m8!1m2!2m1!1sFit2Score+Golf+Club+Fitting+and+Custom+Clubs!3m4!1s0x864c241d18e77073:0xf9b8324121481900!8m2!3d32.985141399999996!4d-96.8471737",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Indoor,True,"{""Wednesday"": [""9AM-9PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,Fit2Score Golf Club Fitting and Custom Clubs,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Lou's GOLF Shop,Retailer,Golf Retail,False,(972) 446-1418,https://www.lous.golf/,1405 W Frankford Rd Ste 107,Carrollton,Texas,TX,75007,32.996857,-96.920885,America/Chicago,4.6,Highly Rated,0,15,True,True,"https://www.google.com/maps/place/Lou%27s+Golf+Shop/@32.996857,-96.920885,14z/data=!4m8!1m2!2m1!1sLou%27s+Golf+Shop!3m4!1s0x864c25f57f928461:0x1f603b9dd737793e!8m2!3d32.996857!4d-96.920885",Retail / Pro Shop | Trade-In / Used Clubs,2,False,Indoor,True,"{""Wednesday"": [""9AM-1PM""]}",False,OPERATIONAL,True,crawled,boutique golf shop Illinois,False,Lou's Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
The Indoor GOLF Shop,Simulator,Golf Simulator,False,(972) 848-7491,https://shopindoorgolf.com/,7707 Indoor Golf Wy,Celina,Texas,TX,75009,33.3035754,-96.7144193,America/Chicago,4.8,Top Rated,0,107,True,True,"https://www.google.com/maps/place/The+Indoor+Golf+Shop/@33.3035754,-96.71441929999999,14z/data=!4m8!1m2!2m1!1sThe+Indoor+Golf+Shop!3m4!1s0x864c6bb7a54cd763:0x94da3c969c6b7ab3!8m2!3d33.3035754!4d-96.71441929999999",Club Fitting | Golf Simulator | Launch Monitor | Retail / Pro Shop,4,False,Indoor,True,"{""Wednesday"": [""8AM-6PM""]}",False,OPERATIONAL,True,crawl_failed,boutique golf shop Texas,False,The Indoor Golf Shop,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",enriched
Fit2score GOLF Club Fitting And Custom Clubs,Driving Range,Club Fitting,False,(817) 247-3110,https://www.fit2score.com/,6113 Colleyville Blvd,Colleyville,Texas,TX,76034,32.89708299999999,-97.142325,America/Chicago,4.4,Highly Rated,0,5,True,True,"https://www.google.com/maps/place/Fit2Score+Golf+Club+Fitting+and+Custom+Clubs/@32.897082999999995,-97.142325,14z/data=!4m8!1m2!2m1!1sFit2Score+Golf+Club+Fitting+and+Custom+Clubs!3m4!1s0x864dd598a475b8c1:0xc9a6fefe61c1e115!8m2!3d32.897082999999995!4d-97.142325",Club Fitting | Custom Club Building | Golf Lessons | Launch Monitor | Retail / Pro Shop | Shaft & Grip Sales,6,True,Outdoor,True,"{""Wednesday"": [""9AM-8PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,Fit2Score Golf Club Fitting and Custom Clubs,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Tour Proven GOLF,Simulator,Club Fitting,False,(469) 390-1300,https://www.tourprovengolf.com/,6000 Colleyville Blvd #150,Colleyville,Texas,TX,76034,32.8965908,-97.1460874,America/Chicago,5.0,Top Rated,0,15,True,True,"https://www.google.com/maps/place/Tour+Proven+Golf/@32.8965908,-97.1460874,14z/data=!4m8!1m2!2m1!1sTour+Proven+Golf!3m4!1s0x864dd5b8f28aa61b:0xf2b4afe36081d259!8m2!3d32.8965908!4d-97.1460874",Club Fitting | Custom Club Building | Retail / Pro Shop,3,True,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,Tour Proven Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",
Dallas GOLF,Retailer,Golf Retail,False,(800) 955-9550,https://www.dallasgolf.com/,10265 Miller Rd,Dallas,Texas,TX,75238,32.894975,-96.7080491,America/Chicago,4.6,Highly Rated,0,27,True,True,"https://www.google.com/maps/place/Dallas+Golf/@32.894974999999995,-96.7080491,14z/data=!4m8!1m2!2m1!1sDallas+Golf!3m4!1s0x864c1e2ce7c22e3b:0x4fc6a22c5379837!8m2!3d32.894974999999995!4d-96.7080491",Club Fitting | Retail / Pro Shop | Shaft & Grip Sales | Used Clubs / Trade-In,4,False,Indoor,True,"{""Wednesday"": [""9AM-6PM""]}",False,OPERATIONAL,True,crawl_failed,boutique golf shop Texas,False,Dallas Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",enriched
Pure Swing GOLF,Instruction,Golf Instruction,False,(469) 779-9991,https://www.pureswinggolf.com/,13617 Inwood Rd suite 205,Dallas,Texas,TX,75244,32.9345872,-96.8240796,America/Chicago,4.9,Top Rated,0,41,True,True,"https://www.google.com/maps/place/Pure+Swing+Golf/@32.934587199999996,-96.82407959999999,14z/data=!4m8!1m2!2m1!1sPure+Swing+Golf!3m4!1s0x864c210237b09687:0x121df8680c65e2bb!8m2!3d32.934587199999996!4d-96.82407959999999",Golf Lessons | Launch Monitor,2,False,Unknown,True,"{""Wednesday"": [""7AM-8:30PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,Pure Swing Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Stripe Show Club Fitters,Clubfitter,Club Fitting,False,(214) 454-4749,https://www.sscfdtx.com/,4887 Alpha Rd #260,Dallas,Texas,TX,75244,32.9339795,-96.8258123,America/Chicago,5.0,Top Rated,0,84,True,True,"https://www.google.com/maps/place/Stripe+Show+Club+Fitters/@32.9339795,-96.8258123,14z/data=!4m8!1m2!2m1!1sStripe+Show+Club+Fitters!3m4!1s0x864e9d01457741a1:0xe564d220dc1ba13f!8m2!3d32.9339795!4d-96.8258123",Club Fitting | Retail / Pro Shop | Shaft & Grip Sales,3,True,Indoor,True,"{""Wednesday"": [""9AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,Stripe Show Club Fitters,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",
Golfroots,Retailer,Golf Retail,False,(214) 302-7440,https://www.golfroots.com/,13260 Josey Ln Suite 106,Farmers Branch,Texas,TX,75234,32.9253419,-96.881029,America/Chicago,4.9,Top Rated,0,162,True,True,"https://www.google.com/maps/place/GolfRoots/@32.9253419,-96.881029,14z/data=!4m8!1m2!2m1!1sGolfRoots!3m4!1s0x864c2174b4ace0e5:0x88db9c69f37939ce!8m2!3d32.9253419!4d-96.881029",,0,False,Indoor,True,"{""Wednesday"": [""9AM-4PM""]}",False,OPERATIONAL,True,crawl_failed,boutique golf shop Texas,False,GolfRoots,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",failed
1611 GOLF Club,Simulator,Golf Simulator,False,(817) 349-0726,https://www.1611golf.com/,5952 SW Loop 820,Fort Worth,Texas,TX,76132,32.6846403,-97.4131168,America/Chicago,4.9,Top Rated,0,71,True,True,"https://www.google.com/maps/place/1611+Golf+Club/@32.6846403,-97.4131168,14z/data=!4m8!1m2!2m1!1s1611+Golf+Club!3m4!1s0x864e0de3c60c965b:0xfed91efcc3c4bdfb!8m2!3d32.6846403!4d-97.4131168",Launch Monitor | Golf Simulator,2,False,Indoor,True,"{""Wednesday"": [""10AM-10PM""]}",False,OPERATIONAL,True,crawled,custom club fitting Texas,False,1611 Golf Club,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Artisan GOLF,Clubfitter,Club Fitting,False,,https://www.artisangolftx.com/,3262 Chapel Creek Blvd,Fort Worth,Texas,TX,76116,32.7265256,-97.5043196,America/Chicago,4.9,Top Rated,0,7,True,True,"https://www.google.com/maps/place/Artisan+Golf/@32.726525599999995,-97.5043196,14z/data=!4m8!1m2!2m1!1sArtisan+Golf!3m4!1s0x864e0c366aa9ffe3:0x7d507093882f4dcc!8m2!3d32.726525599999995!4d-97.5043196",Club Fitting | Retail / Pro Shop,2,True,Indoor,True,"{""Wednesday"": [""8AM-5PM""]}",False,OPERATIONAL,True,crawled,independent clubmaker Texas,False,Artisan Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}}",
Texas 9 GOLF,Driving Range,Driving Range,False,(817) 303-4370,https://www.texas9.com/,8940 Creek Run Rd,Fort Worth,Texas,TX,76120,32.7636731,-97.1556995,America/Chicago,4.8,Top Rated,0,236,True,True,"https://www.google.com/maps/place/Texas+9+Golf/@32.7636731,-97.1556995,14z/data=!4m8!1m2!2m1!1sTexas+9+Golf!3m4!1s0x864e7c150bddb88d:0xfde02fba666ba711!8m2!3d32.7636731!4d-97.1556995",,0,False,Outdoor,True,"{""Wednesday"": [""6AM-10PM""]}",False,OPERATIONAL,True,crawl_failed,custom club fitting Texas,False,Texas 9 Golf,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}}",unknown
